Step,random,lfu,lru,a3c
2384,0.224252727,0.4301854,0.405548406,0.453735144
2385,0.21986117,0.434820394,0.404976405,0.450339559
2386,0.22028616,0.441628042,0.403832404,0.4524618
2387,0.220852812,0.43829664,0.405977406,0.452744765
2388,0.211078056,0.432068366,0.3996854,0.451895869
2389,0.21348633,0.408024334,0.402974403,0.450198076
2390,0.221136138,0.432502897,0.403403403,0.456706282
2391,0.218869528,0.435399768,0.408551409,0.459535937
2392,0.214902961,0.436413673,0.406549407,0.453876627
2393,0.220994475,0.413383546,0.401258401,0.455008489
2394,0.209094773,0.404548088,0.3998284,0.456989247
2395,0.221136138,0.439020857,0.403546404,0.455008489
2396,0.224252727,0.431778679,0.404261404,0.449207697
2397,0.219719507,0.434820394,0.396396396,0.459252971
2398,0.219152855,0.424536501,0.404833405,0.458121109
2399,0.220002833,0.429316338,0.404404404,0.45868704
2400,0.220427823,0.450028969,0.396968397,0.457555178
2401,0.233035841,0.402520278,0.406692407,0.459535937
2402,0.213911319,0.432937428,0.403260403,0.452178834
2403,0.22255277,0.412224797,0.4004004,0.45557442
2404,0.22439439,0.436558517,0.403975404,0.457979626
2405,0.212919677,0.433371958,0.398970399,0.446519525
2406,0.224111064,0.412514484,0.404690405,0.449632145
2407,0.215044624,0.443655852,0.4001144,0.451612903
2408,0.209803088,0.439889919,0.405691406,0.457979626
2409,0.225386032,0.446987254,0.401830402,0.448217317
2410,0.222836096,0.433227115,0.406406406,0.44524618
2411,0.221136138,0.416280417,0.404404404,0.446661007
2412,0.220569486,0.43264774,0.398541399,0.451754386
2413,0.220994475,0.445538818,0.404118404,0.449632145
2414,0.216886245,0.445249131,0.405548406,0.453735144
2415,0.224111064,0.432068366,0.400686401,0.451188455
2416,0.214902961,0.43873117,0.403975404,0.450056593
2417,0.22708599,0.429606025,0.404976405,0.450764007
2418,0.210511404,0.443366165,0.404976405,0.456706282
2419,0.218161213,0.447566628,0.401115401,0.450056593
2420,0.218444539,0.428012746,0.406978407,0.459252971
2421,0.214194645,0.43626883,0.407979408,0.456140351
2422,0.22255277,0.431344148,0.401687402,0.450056593
2423,0.217736223,0.433516802,0.403260403,0.451046972
2424,0.22028616,0.431199305,0.400543401,0.452886248
2425,0.232610851,0.449015064,0.401687402,0.459111488
2426,0.2066865,0.449304751,0.405691406,0.450622524
2427,0.215611276,0.419611819,0.407979408,0.450481041
2428,0.211503046,0.430909618,0.403260403,0.454584041
2429,0.220852812,0.427288528,0.407407407,0.462224109
2430,0.224677716,0.417873696,0.398970399,0.456423316
2431,0.216177929,0.440903824,0.407121407,0.462224109
2432,0.214902961,0.440034762,0.404833405,0.455715903
2433,0.221419465,0.419032445,0.404404404,0.456989247
2434,0.219577844,0.446552723,0.3998284,0.459535937
2435,0.227510979,0.435254925,0.398684399,0.46179966
2436,0.214336308,0.432358053,0.400972401,0.461233729
2437,0.224961043,0.448725377,0.402545403,0.458970006
2438,0.212778014,0.425695249,0.397826398,0.458970006
2439,0.224111064,0.443366165,0.400829401,0.458545557
2440,0.21986117,0.416425261,0.400829401,0.46279004
2441,0.226377674,0.428012746,0.402974403,0.462224109
2442,0.218586202,0.418597914,0.403117403,0.462365591
2443,0.214194645,0.435544612,0.398255398,0.46024335
2444,0.212069698,0.42612978,0.397397397,0.459252971
2445,0.222411106,0.435254925,0.405834406,0.45868704
2446,0.216319592,0.438586327,0.403689404,0.457413696
2447,0.221277801,0.435399768,0.406263406,0.458121109
2448,0.214761298,0.43873117,0.407264407,0.456281834
2449,0.226519337,0.438876014,0.402259402,0.459394454
2450,0.208811446,0.420480881,0.402259402,0.454725523
2451,0.212069698,0.448146002,0.408122408,0.454725523
2452,0.227935968,0.428736964,0.407550408,0.458970006
2453,0.225102706,0.452636153,0.404547405,0.458545557
2454,0.214619635,0.41193511,0.400972401,0.451046972
2455,0.223544411,0.432358053,0.402831403,0.448783248
2456,0.220427823,0.428881808,0.3999714,0.453735144
2457,0.21575294,0.440614137,0.406978407,0.459252971
2458,0.218869528,0.437282735,0.405548406,0.45713073
2459,0.222836096,0.446697567,0.407407407,0.453876627
2460,0.220144496,0.432792584,0.408265408,0.454584041
2461,0.217311234,0.43424102,0.405834406,0.452886248
2462,0.220144496,0.418308227,0.403689404,0.456706282
2463,0.213911319,0.455822711,0.403689404,0.460101868
2464,0.221419465,0.444524913,0.403975404,0.454301075
2465,0.226236011,0.430764774,0.402831403,0.460384833
2466,0.218727865,0.443366165,0.408265408,0.454442558
2467,0.212919677,0.430909618,0.403403403,0.456281834
2468,0.222977759,0.424246813,0.405262405,0.459394454
2469,0.215611276,0.434385863,0.407550408,0.45713073
2470,0.224111064,0.431923523,0.402688403,0.463921902
2471,0.224111064,0.442931634,0.400686401,0.454442558
2472,0.20852812,0.434820394,0.4001144,0.462082626
2473,0.223544411,0.414252607,0.401258401,0.45557442
2474,0.222977759,0.417873696,0.402545403,0.458545557
2475,0.214761298,0.424536501,0.397969398,0.455291454
2476,0.216461255,0.460747393,0.404261404,0.465619694
2477,0.228077631,0.438006952,0.404261404,0.465761177
2478,0.220144496,0.432502897,0.403260403,0.463214488
2479,0.210086415,0.450753187,0.405548406,0.469722694
2480,0.22439439,0.432358053,0.406263406,0.468166384
2481,0.223261085,0.426709154,0.404690405,0.465195246
2482,0.22439439,0.450463499,0.399399399,0.469156763
2483,0.207111489,0.428302433,0.400829401,0.46590266
2484,0.226094348,0.431923523,0.405262405,0.471279004
2485,0.223969401,0.435254925,0.405405405,0.470854556
2486,0.226802663,0.449015064,0.402402402,0.469722694
2487,0.219152855,0.439455388,0.401973402,0.470713073
2488,0.20895311,0.437427578,0.402116402,0.45868704
2489,0.215044624,0.42815759,0.398827399,0.467317487
2490,0.215044624,0.40382387,0.403403403,0.467883418
2491,0.222836096,0.442207416,0.3999714,0.465053763
2492,0.213769656,0.436413673,0.4004004,0.464487832
2493,0.214761298,0.419466976,0.407550408,0.460950764
2494,0.211078056,0.434820394,0.401258401,0.464063384
2495,0.225102706,0.449594438,0.403117403,0.46279004
2496,0.216744581,0.430040556,0.405405405,0.461658178
2497,0.217169571,0.437137891,0.398112398,0.465336729
2498,0.229919252,0.442931634,0.404261404,0.464629315
2499,0.223827738,0.428881808,0.403403403,0.467176005
2500,0.221702791,0.429316338,0.402831403,0.46024335
2501,0.22212778,0.43264774,0.400829401,0.468166384
2502,0.218302876,0.423957126,0.40983841,0.460384833
2503,0.221277801,0.433516802,0.402402402,0.46279004
2504,0.21986117,0.418742758,0.401830402,0.466185625
2505,0.225669358,0.417728853,0.408551409,0.461658178
2506,0.214336308,0.433951333,0.4001144,0.470713073
2507,0.22255277,0.431054461,0.402259402,0.462507074
2508,0.22028616,0.398174971,0.408265408,0.45557442
2509,0.208244794,0.423667439,0.398112398,0.469156763
2510,0.214902961,0.440179606,0.397397397,0.466893039
2511,0.209378099,0.449449594,0.401544402,0.462224109
2512,0.219294518,0.413383546,0.402545403,0.470713073
2513,0.226236011,0.427143685,0.405834406,0.465336729
2514,0.220144496,0.430040556,0.401830402,0.463638936
2515,0.219719507,0.431054461,0.401830402,0.461375212
2516,0.219011191,0.451911935,0.401830402,0.466610074
2517,0.23572744,0.432068366,0.404833405,0.461658178
2518,0.221561128,0.435834299,0.405548406,0.462507074
2519,0.23615243,0.422363847,0.405691406,0.464770798
2520,0.217877886,0.440903824,0.404404404,0.463638936
2521,0.224677716,0.445683662,0.400686401,0.461092247
2522,0.216036266,0.436993048,0.403975404,0.461092247
2523,0.219577844,0.436558517,0.402259402,0.465053763
2524,0.215894603,0.44278679,0.406406406,0.468024901
2525,0.212919677,0.44887022,0.406120406,0.470430108
2526,0.21801955,0.448146002,0.402974403,0.463214488
2527,0.213627993,0.449449594,0.402545403,0.468449349
2528,0.214052982,0.432068366,0.402259402,0.467741935
2529,0.20895311,0.450173812,0.395538396,0.46590266
2530,0.216744581,0.424391657,0.404547405,0.471279004
2531,0.218302876,0.441048667,0.405548406,0.466185625
2532,0.211644709,0.439020857,0.403689404,0.469156763
2533,0.217027908,0.437282735,0.40983841,0.465195246
2534,0.218302876,0.447421784,0.402831403,0.467176005
2535,0.216036266,0.438006952,0.399256399,0.466327108
2536,0.205694858,0.433806489,0.4002574,0.467034522
2537,0.22212778,0.443655852,0.404261404,0.464629315
2538,0.21986117,0.434820394,0.406978407,0.460667799
2539,0.22212778,0.442207416,0.404404404,0.460101868
2540,0.225102706,0.43467555,0.404547405,0.465761177
2541,0.216319592,0.448725377,0.401115401,0.463497453
2542,0.225102706,0.431488992,0.406549407,0.463214488
2543,0.216461255,0.404837775,0.397111397,0.463921902
2544,0.224536053,0.439745075,0.404547405,0.465478212
2545,0.210369741,0.430764774,0.404404404,0.462648557
2546,0.211078056,0.429606025,0.402402402,0.46745897
2547,0.223827738,0.441048667,0.405548406,0.466751556
2548,0.21986117,0.448001159,0.407407407,0.464204867
2549,0.212636351,0.438441483,0.404261404,0.462507074
2550,0.225102706,0.435689455,0.405691406,0.464063384
2551,0.223402748,0.435110081,0.399399399,0.46434635
2552,0.22028616,0.429895713,0.406978407,0.463073005
2553,0.221136138,0.440614137,0.406692407,0.458121109
2554,0.211078056,0.446697567,0.397683398,0.466751556
2555,0.21801955,0.452636153,0.401115401,0.463497453
2556,0.219436181,0.423522596,0.396968397,0.468873797
2557,0.220144496,0.436558517,0.403260403,0.466751556
2558,0.213911319,0.4448146,0.401258401,0.461092247
2559,0.221561128,0.444959444,0.395395395,0.463214488
2560,0.221702791,0.404258401,0.402831403,0.468732315
2561,0.218727865,0.429026651,0.406120406,0.472693831
2562,0.226802663,0.448146002,0.397826398,0.46434635
2563,0.21801955,0.435689455,0.402688403,0.470713073
2564,0.219294518,0.429750869,0.406692407,0.460101868
2565,0.213627993,0.434820394,0.404547405,0.462365591
2566,0.213911319,0.444669757,0.405405405,0.462365591
2567,0.225952685,0.429026651,0.401258401,0.465336729
2568,0.218586202,0.433951333,0.405405405,0.469864177
2569,0.221277801,0.425984936,0.402116402,0.464204867
2570,0.217169571,0.443366165,0.402545403,0.471561969
2571,0.21532795,0.434530707,0.396253396,0.462648557
2572,0.207394815,0.40136153,0.400543401,0.45557442
2573,0.215044624,0.43626883,0.405405405,0.463780419
2574,0.219719507,0.439020857,0.406406406,0.465619694
2575,0.224252727,0.436123986,0.406692407,0.460101868
2576,0.21986117,0.43424102,0.405262405,0.454867006
2577,0.210228078,0.42815759,0.402402402,0.462224109
2578,0.225811021,0.437282735,0.400543401,0.462365591
2579,0.228502621,0.436413673,0.405548406,0.462082626
2580,0.220852812,0.435544612,0.404690405,0.459960385
2581,0.220711149,0.439165701,0.402974403,0.462082626
2582,0.218869528,0.426419467,0.406549407,0.463073005
2583,0.215469613,0.416714948,0.406406406,0.462224109
2584,0.218161213,0.444959444,0.403689404,0.463355971
2585,0.229494263,0.423812283,0.400829401,0.465619694
2586,0.226802663,0.444669757,0.401973402,0.461516695
2587,0.209661425,0.446407879,0.405834406,0.461375212
2588,0.218727865,0.433661645,0.404118404,0.461658178
2589,0.223827738,0.432068366,0.4002574,0.464770798
2590,0.21759456,0.419177289,0.410982411,0.460809281
2591,0.221419465,0.434965238,0.3996854,0.468449349
2592,0.227369316,0.437137891,0.402545403,0.458262592
2593,0.226519337,0.427288528,0.401973402,0.460667799
2594,0.227794305,0.41599073,0.402974403,0.466893039
2595,0.217311234,0.449015064,0.407264407,0.458545557
2596,0.225386032,0.418597914,0.399256399,0.463780419
2597,0.21532795,0.433227115,0.402974403,0.463638936
2598,0.223969401,0.405706837,0.4002574,0.458262592
2599,0.217027908,0.415845886,0.402688403,0.459252971
2600,0.214052982,0.432068366,0.404118404,0.460101868
2601,0.21801955,0.424391657,0.4001144,0.455998868
2602,0.213627993,0.434530707,0.402402402,0.460667799
2603,0.210936393,0.444524913,0.402116402,0.460526316
2604,0.214194645,0.430040556,0.405691406,0.464204867
2605,0.227935968,0.399623407,0.403832404,0.461516695
2606,0.217311234,0.437572422,0.406692407,0.458970006
2607,0.208244794,0.419322132,0.403689404,0.454725523
2608,0.220569486,0.450028969,0.407121407,0.456706282
2609,0.224961043,0.398319815,0.405405405,0.453452179
2610,0.216602918,0.432502897,0.402402402,0.458404075
2611,0.209661425,0.436413673,0.404118404,0.463073005
2612,0.223827738,0.458574739,0.406549407,0.458828523
2613,0.22255277,0.447856315,0.398255398,0.459252971
2614,0.223402748,0.439745075,0.404833405,0.459394454
2615,0.226519337,0.449739282,0.402688403,0.452744765
2616,0.219294518,0.435544612,0.406549407,0.458121109
2617,0.214477971,0.437717265,0.40969541,0.455998868
2618,0.213203003,0.448725377,0.401544402,0.458828523
2619,0.220427823,0.436558517,0.400829401,0.455291454
2620,0.21575294,0.438876014,0.403832404,0.453593662
2621,0.220994475,0.392526072,0.406692407,0.447368421
2622,0.211361383,0.434385863,0.401258401,0.456423316
2623,0.217169571,0.435110081,0.402831403,0.455008489
2624,0.214194645,0.434385863,0.402831403,0.451895869
2625,0.222836096,0.447711472,0.406549407,0.451329938
2626,0.217452897,0.43626883,0.407407407,0.457272213
2627,0.226377674,0.442641947,0.405691406,0.453169213
2628,0.228219295,0.449015064,0.403403403,0.455291454
2629,0.234027483,0.452491309,0.403403403,0.452744765
2630,0.217877886,0.447711472,0.410696411,0.452037351
2631,0.212636351,0.437137891,0.401687402,0.454725523
2632,0.223402748,0.446987254,0.403117403,0.448075835
2633,0.224961043,0.427867903,0.403546404,0.449490662
2634,0.223544411,0.437282735,0.402545403,0.451612903
2635,0.221136138,0.424971031,0.403832404,0.452744765
2636,0.21079473,0.42410197,0.405834406,0.451895869
2637,0.216177929,0.43061993,0.402688403,0.452886248
2638,0.220711149,0.432502897,0.408265408,0.447226938
2639,0.21801955,0.416425261,0.405977406,0.452320317
2640,0.22439439,0.436123986,0.400972401,0.450622524
2641,0.224252727,0.453794902,0.402259402,0.452320317
2642,0.225811021,0.434965238,0.403689404,0.456847765
2643,0.217452897,0.434820394,0.403546404,0.449773628
2644,0.209944751,0.428592121,0.407264407,0.448783248
2645,0.22255277,0.420336037,0.401687402,0.459394454
2646,0.216177929,0.43424102,0.3998284,0.455715903
2647,0.227227653,0.448290846,0.405405405,0.456423316
2648,0.228502621,0.440179606,0.3998284,0.45090549
2649,0.216036266,0.421060255,0.405977406,0.458262592
2650,0.223686075,0.432937428,0.3995424,0.456706282
2651,0.22028616,0.463789108,0.405691406,0.449773628
2652,0.233035841,0.426419467,0.4002574,0.458262592
2653,0.212778014,0.438151796,0.402116402,0.45713073
2654,0.229777589,0.438151796,0.403260403,0.453735144
2655,0.22708599,0.429461182,0.404690405,0.449773628
2656,0.217877886,0.441048667,0.4001144,0.455291454
2657,0.21079473,0.449015064,0.402116402,0.454725523
2658,0.22481938,0.443366165,0.403260403,0.455291454
2659,0.21121972,0.428881808,0.406406406,0.454159593
2660,0.223686075,0.43626883,0.406835407,0.453310696
2661,0.220569486,0.441483198,0.406120406,0.455432937
2662,0.222269443,0.419322132,0.400686401,0.446519525
2663,0.218869528,0.422943221,0.40955241,0.454442558
2664,0.217877886,0.421929316,0.405834406,0.447934352
2665,0.22892761,0.457271147,0.404547405,0.455149972
2666,0.217736223,0.416714948,0.3999714,0.447226938
2667,0.215894603,0.428447277,0.404404404,0.447368421
2668,0.218586202,0.427433372,0.3998284,0.443972835
2669,0.216036266,0.449594438,0.408122408,0.449773628
2670,0.223402748,0.437572422,0.399399399,0.447085456
2671,0.22028616,0.4301854,0.408408408,0.446236559
2672,0.215894603,0.424246813,0.401258401,0.452603282
2673,0.221561128,0.431778679,0.406835407,0.446661007
2674,0.221419465,0.426998841,0.403403403,0.451188455
2675,0.212636351,0.447132097,0.403689404,0.451895869
2676,0.214052982,0.447711472,0.404547405,0.449773628
2677,0.216886245,0.423088065,0.399256399,0.4524618
2678,0.242668933,0.449739282,0.407264407,0.45147142
2679,0.213627993,0.451042874,0.407979408,0.449490662
2680,0.215611276,0.430764774,0.3999714,0.448783248
2681,0.212919677,0.450318656,0.406835407,0.455432937
2682,0.22255277,0.44887022,0.405405405,0.456281834
2683,0.226802663,0.437572422,0.405119405,0.457413696
2684,0.2066865,0.438586327,0.4004004,0.460667799
2685,0.207111489,0.446118192,0.397969398,0.457696661
2686,0.21986117,0.433661645,0.407693408,0.463921902
2687,0.212353025,0.446987254,0.407264407,0.459535937
2688,0.215611276,0.428736964,0.398255398,0.459535937
2689,0.220002833,0.439165701,0.406978407,0.461233729
2690,0.214902961,0.448001159,0.401115401,0.461658178
2691,0.21121972,0.413238702,0.403546404,0.46179966
2692,0.214477971,0.446552723,0.404118404,0.460950764
2693,0.217027908,0.431633835,0.402974403,0.467317487
2694,0.232044199,0.419177289,0.4004004,0.460950764
2695,0.22255277,0.437282735,0.406549407,0.462224109
2696,0.219577844,0.431054461,0.398112398,0.467883418
2697,0.221419465,0.436413673,0.403546404,0.464770798
2698,0.219577844,0.436993048,0.398827399,0.462931522
2699,0.209803088,0.436123986,0.406549407,0.465195246
2700,0.223544411,0.470162225,0.404404404,0.46745897
2701,0.209519762,0.413093859,0.406263406,0.459111488
2702,0.23161921,0.449884125,0.403117403,0.45557442
2703,0.228360958,0.43670336,0.402831403,0.451612903
2704,0.213344666,0.437572422,0.403832404,0.456423316
2705,0.219152855,0.438586327,0.406835407,0.450056593
2706,0.213911319,0.434820394,0.405977406,0.461658178
2707,0.220144496,0.431633835,0.407979408,0.458404075
2708,0.224111064,0.438006952,0.403975404,0.457696661
2709,0.217452897,0.445249131,0.404833405,0.454442558
2710,0.216744581,0.438151796,0.406692407,0.455432937
2711,0.226236011,0.432358053,0.400686401,0.455008489
2712,0.218302876,0.444235226,0.402831403,0.450764007
2713,0.214052982,0.433661645,0.404690405,0.450622524
2714,0.218161213,0.432068366,0.406692407,0.451612903
2715,0.227652642,0.433661645,0.405977406,0.457272213
2716,0.22028616,0.43467555,0.403832404,0.450764007
2717,0.223119422,0.432937428,0.406263406,0.449490662
2718,0.21306134,0.43829664,0.3995424,0.448783248
2719,0.224677716,0.437717265,0.404404404,0.446095076
2720,0.216177929,0.408024334,0.402545403,0.45090549
2721,0.22255277,0.433806489,0.399256399,0.443265422
2722,0.220852812,0.440469293,0.404118404,0.44991511
2723,0.220569486,0.43829664,0.407407407,0.448217317
2724,0.21801955,0.437282735,0.405977406,0.450622524
2725,0.208386457,0.420770568,0.402402402,0.451754386
2726,0.223686075,0.433371958,0.405977406,0.452037351
2727,0.210936393,0.436993048,0.401401401,0.443831353
2728,0.205553195,0.451767092,0.402116402,0.45090549
2729,0.218586202,0.428302433,0.405691406,0.445953594
2730,0.22028616,0.437427578,0.406835407,0.453169213
2731,0.224677716,0.441048667,0.405262405,0.448924731
2732,0.220144496,0.43221321,0.406406406,0.451046972
2733,0.223686075,0.433227115,0.399399399,0.459960385
2734,0.208811446,0.432068366,0.408694409,0.454867006
2735,0.226236011,0.437427578,0.399256399,0.453876627
2736,0.219719507,0.447421784,0.403117403,0.458404075
2737,0.22028616,0.397161066,0.401258401,0.452320317
2738,0.220144496,0.434385863,0.403403403,0.459960385
2739,0.233602493,0.42815759,0.407264407,0.459111488
2740,0.217169571,0.422219003,0.404547405,0.458545557
2741,0.21986117,0.422798378,0.402831403,0.45713073
2742,0.220427823,0.448435689,0.402545403,0.461233729
2743,0.215611276,0.435544612,0.402974403,0.45868704
2744,0.218161213,0.442641947,0.402402402,0.462648557
2745,0.227369316,0.438876014,0.406120406,0.456140351
2746,0.223261085,0.449739282,0.406835407,0.463214488
2747,0.223544411,0.449304751,0.406549407,0.467600453
2748,0.217169571,0.43467555,0.403117403,0.46745897
2749,0.220852812,0.427723059,0.404118404,0.463073005
2750,0.22212778,0.443800695,0.405977406,0.455432937
2751,0.220994475,0.447421784,0.405119405,0.463214488
2752,0.220994475,0.436848204,0.401830402,0.46590266
2753,0.21801955,0.429606025,0.403117403,0.457979626
2754,0.220711149,0.447276941,0.4002574,0.467317487
2755,0.226661,0.43626883,0.405262405,0.458545557
2756,0.223261085,0.431344148,0.398112398,0.461092247
2757,0.214052982,0.450173812,0.407121407,0.454725523
2758,0.223402748,0.434096176,0.403403403,0.458828523
2759,0.220569486,0.428302433,0.4002574,0.459252971
2760,0.219152855,0.446987254,0.402974403,0.452603282
2761,0.227369316,0.437427578,0.407550408,0.465478212
2762,0.215186287,0.443221321,0.401830402,0.446519525
2763,0.225386032,0.429606025,0.398827399,0.459111488
2764,0.220144496,0.448290846,0.403546404,0.460809281
2765,0.219152855,0.453939745,0.403117403,0.461658178
2766,0.219294518,0.44684241,0.405405405,0.460526316
2767,0.225811021,0.429895713,0.401401401,0.463355971
2768,0.218727865,0.44075898,0.400972401,0.455857385
2769,0.221136138,0.453360371,0.404690405,0.462931522
2770,0.223686075,0.403968714,0.406406406,0.457838144
2771,0.219011191,0.431054461,0.403832404,0.457838144
2772,0.224536053,0.443221321,0.3996854,0.458262592
2773,0.22212778,0.437862109,0.403403403,0.455998868
2774,0.208669783,0.429316338,0.405548406,0.456847765
2775,0.222411106,0.43829664,0.40955241,0.461092247
2776,0.210511404,0.422219003,0.402688403,0.460667799
2777,0.222411106,0.435979143,0.404547405,0.458404075
2778,0.225811021,0.448290846,0.406120406,0.461516695
2779,0.216461255,0.43424102,0.404404404,0.460526316
2780,0.218161213,0.448146002,0.400543401,0.457272213
2781,0.216602918,0.431344148,0.411840412,0.455715903
2782,0.232610851,0.428881808,0.403832404,0.463214488
2783,0.21532795,0.448146002,0.405405405,0.46279004
2784,0.224677716,0.427433372,0.399399399,0.45868704
2785,0.227227653,0.42207416,0.404118404,0.461092247
2786,0.21575294,0.422653534,0.396968397,0.459111488
2787,0.223119422,0.438006952,0.406120406,0.460101868
2788,0.220994475,0.43626883,0.402545403,0.463073005
2789,0.220994475,0.431054461,0.408551409,0.454442558
2790,0.213203003,0.42815759,0.402545403,0.460667799
2791,0.226944326,0.443366165,0.401544402,0.456989247
2792,0.213203003,0.446987254,0.406692407,0.453452179
2793,0.226094348,0.429316338,0.404690405,0.453169213
2794,0.21801955,0.427433372,0.406406406,0.460950764
2795,0.211644709,0.434965238,0.404547405,0.455715903
2796,0.210653067,0.431054461,0.404118404,0.458828523
2797,0.221844454,0.432937428,0.401544402,0.455008489
2798,0.22892761,0.426564311,0.403117403,0.459252971
2799,0.219436181,0.431488992,0.402974403,0.44991511
2800,0.219152855,0.445393975,0.405119405,0.451612903
2801,0.21986117,0.402954809,0.402688403,0.461658178
2802,0.214619635,0.441048667,0.402974403,0.458262592
2803,0.212494688,0.434965238,0.401115401,0.454867006
2804,0.215894603,0.448725377,0.404547405,0.441709111
2805,0.220852812,0.432937428,0.403546404,0.456989247
2806,0.220002833,0.43061993,0.401401401,0.459818902
2807,0.215611276,0.441338355,0.406263406,0.459394454
2808,0.214477971,0.447566628,0.405548406,0.453452179
2809,0.216319592,0.439600232,0.406692407,0.4524618
2810,0.219719507,0.438006952,0.404690405,0.460526316
2811,0.218302876,0.439455388,0.400686401,0.455149972
2812,0.219577844,0.434096176,0.403975404,0.452886248
2813,0.219719507,0.448290846,0.405119405,0.459677419
2814,0.213627993,0.431923523,0.404261404,0.458262592
2815,0.21348633,0.432068366,0.402688403,0.462224109
2816,0.214619635,0.448435689,0.40983841,0.460526316
2817,0.218302876,0.441048667,0.3995424,0.457272213
2818,0.215469613,0.436123986,0.402402402,0.459535937
2819,0.222836096,0.432502897,0.407264407,0.464770798
2820,0.225102706,0.444235226,0.405834406,0.462224109
2821,0.217452897,0.43264774,0.397969398,0.459960385
2822,0.215611276,0.433516802,0.404118404,0.464487832
2823,0.208103131,0.43221321,0.4004004,0.464063384
2824,0.216036266,0.43424102,0.404404404,0.45868704
2825,0.210086415,0.442931634,0.405977406,0.462082626
2826,0.216744581,0.455388181,0.401687402,0.463355971
2827,0.22212778,0.418887601,0.398684399,0.458970006
2828,0.220427823,0.43670336,0.403975404,0.463355971
2829,0.227652642,0.430475087,0.405548406,0.462931522
2830,0.226236011,0.430764774,0.400543401,0.460526316
2831,0.218727865,0.447276941,0.403546404,0.46179966
2832,0.214761298,0.440614137,0.3999714,0.469581211
2833,0.215044624,0.422943221,0.404118404,0.453452179
2834,0.226094348,0.445249131,0.404118404,0.46279004
2835,0.226661,0.437717265,0.405977406,0.464912281
2836,0.215469613,0.433951333,0.404690405,0.463073005
2837,0.218161213,0.42815759,0.404833405,0.461375212
2838,0.223544411,0.448725377,0.404261404,0.457555178
2839,0.22439439,0.430040556,0.404547405,0.464204867
2840,0.224536053,0.432502897,0.398970399,0.463355971
2841,0.221419465,0.443076477,0.399399399,0.463921902
2842,0.21575294,0.422653534,0.403689404,0.462365591
2843,0.221561128,0.412079954,0.400829401,0.466893039
2844,0.227652642,0.424681344,0.403260403,0.465619694
2845,0.223402748,0.406575898,0.403975404,0.470288625
2846,0.216744581,0.445828505,0.408265408,0.460101868
2847,0.222269443,0.420770568,0.404261404,0.462507074
2848,0.234594135,0.451767092,0.4002574,0.464204867
2849,0.217452897,0.439165701,0.397254397,0.462507074
2850,0.223827738,0.43061993,0.404118404,0.464629315
2851,0.21986117,0.431199305,0.4001144,0.458545557
2852,0.218727865,0.429171495,0.40998141,0.456847765
2853,0.21532795,0.432358053,0.3995424,0.460809281
2854,0.224536053,0.45089803,0.404261404,0.465195246
2855,0.222411106,0.436848204,0.405119405,0.45868704
2856,0.218444539,0.426998841,0.408408408,0.459111488
2857,0.216177929,0.427867903,0.402259402,0.457979626
2858,0.223827738,0.429026651,0.402974403,0.461941143
2859,0.221136138,0.447421784,0.4002574,0.464770798
2860,0.212211361,0.438876014,0.402545403,0.461092247
2861,0.22212778,0.443221321,0.4004004,0.465336729
2862,0.214052982,0.43264774,0.407836408,0.460809281
2863,0.226094348,0.433516802,0.402545403,0.463355971
2864,0.231477546,0.429750869,0.402974403,0.461092247
2865,0.218727865,0.447276941,0.402402402,0.462507074
2866,0.217169571,0.447856315,0.406263406,0.465478212
2867,0.21759456,0.417728853,0.404261404,0.45868704
2868,0.221277801,0.434096176,0.400972401,0.466610074
2869,0.217027908,0.419322132,0.400686401,0.460809281
2870,0.226802663,0.447132097,0.398541399,0.456281834
2871,0.207253152,0.417439166,0.400543401,0.462224109
2872,0.209378099,0.402375435,0.405834406,0.463355971
2873,0.222269443,0.429461182,0.400543401,0.464629315
2874,0.222977759,0.42612978,0.406263406,0.467034522
2875,0.214477971,0.435254925,0.406835407,0.460526316
2876,0.22481938,0.43424102,0.405548406,0.461092247
2877,0.219152855,0.437427578,0.403975404,0.465478212
2878,0.218444539,0.432502897,0.406835407,0.462224109
2879,0.223969401,0.437572422,0.397969398,0.462224109
2880,0.217169571,0.445973349,0.398684399,0.464063384
2881,0.211928035,0.435399768,0.399113399,0.460667799
2882,0.214194645,0.447566628,0.3995424,0.464629315
2883,0.212353025,0.419322132,0.401830402,0.458262592
2884,0.221277801,0.432358053,0.404690405,0.464063384
2885,0.221136138,0.437282735,0.402402402,0.459677419
2886,0.208386457,0.429461182,0.404404404,0.458970006
2887,0.232610851,0.435544612,0.403832404,0.462648557
2888,0.224536053,0.42207416,0.406692407,0.460667799
2889,0.212919677,0.442062572,0.402974403,0.462365591
2890,0.225527695,0.448146002,0.405691406,0.456989247
2891,0.216744581,0.433661645,0.403975404,0.457838144
2892,0.217877886,0.437427578,0.399399399,0.458970006
2893,0.218727865,0.435254925,0.402974403,0.451754386
2894,0.221136138,0.443221321,0.405691406,0.459677419
2895,0.22212778,0.426419467,0.406549407,0.459394454
2896,0.218869528,0.436413673,0.409409409,0.460667799
2897,0.222836096,0.435979143,0.402259402,0.463214488
2898,0.21306134,0.438151796,0.402402402,0.458121109
2899,0.220569486,0.432937428,0.404261404,0.458121109
2900,0.21801955,0.441483198,0.407979408,0.467034522
2901,0.218586202,0.432502897,0.405405405,0.458121109
